id,bc2,bc1,sample,did
HG02299,106,67,run2_pb,073120
HG02301,101,67,run2_pb,073120
HG02302,102,67,run2_pb,073120
HG02490,102,68,run2_pb,073120
HG02491,103,68,run2_pb,073120
HG02493,104,68,run2_pb,073120
HG02494,97,69,run2_pb,073120
HG02597,98,69,run2_pb,073120
HG02600,105,69,run2_pb,073120
HG02601,106,69,run2_pb,073120
HG02603,101,69,run2_pb,073120
HG02604,102,69,run2_pb,073120
HG02648,103,69,run2_pb,073120
HG02649,104,69,run2_pb,073120
HG02651,97,70,run2_pb,073120
HG02652,98,70,run2_pb,073120
HG02654,105,70,run2_pb,073120
HG02655,106,70,run2_pb,073120
HG02657,101,70,run2_pb,073120
HG02658,102,70,run2_pb,073120
HG02660,103,70,run2_pb,073120
HG02661,104,70,run2_pb,073120
HG02681,97,71,run2_pb,073120
HG02682,98,71,run2_pb,073120
HG02684,105,71,run2_pb,073120
HG02685,106,71,run2_pb,073120
HG02687,101,71,run2_pb,073120
HG02688,102,71,run2_pb,073120
HG02690,103,71,run2_pb,073120
HG02691,104,71,run2_pb,073120
HG02694,97,72,run2_pb,073120
HG02696,98,72,run2_pb,073120
HG02697,105,72,run2_pb,073120
HG02699,106,72,run2_pb,073120
HG02700,101,72,run2_pb,073120
HG02724,102,72,run2_pb,073120
HG02725,103,72,run2_pb,073120
HG02727,104,72,run2_pb,073120
HG02728,97,73,run2_pb,073120
HG02731,98,73,run2_pb,073120
HG02733,105,73,run2_pb,073120
HG02734,106,73,run2_pb,073120
HG02736,101,73,run2_pb,073120
HG02737,102,73,run2_pb,073120
HG02774,103,73,run2_pb,073120
HG02775,104,73,run2_pb,073120
HG02778,97,74,run2_pb,073120
HG02780,98,74,run2_pb,073120
HG02781,105,74,run2_pb,073120
HG02783,106,74,run2_pb,073120
HG02784,101,74,run2_pb,073120
HG02786,102,74,run2_pb,073120
HG02787,103,74,run2_pb,073120
HG02789,104,74,run2_pb,073120
HG02790,97,75,run2_pb,073120
HG02792,98,75,run2_pb,073120
HG02793,105,75,run2_pb,073120
HG03015,106,75,run2_pb,073120
HG03016,101,75,run2_pb,073120
HG03018,102,75,run2_pb,073120
HG03019,103,75,run2_pb,073120
HG03021,104,75,run2_pb,073120
HG03022,97,76,run2_pb,073120
HG03228,98,76,run2_pb,073120
HG03229,105,76,run2_pb,073120
HG03234,106,76,run2_pb,073120
HG03235,101,76,run2_pb,073120
HG03237,102,76,run2_pb,073120
HG03238,103,76,run2_pb,073120
HG03487,104,76,run2_pb,073120
HG03488,97,77,run2_pb,073120
HG03490,98,77,run2_pb,073120
HG03491,105,77,run2_pb,073120
HG03618,106,77,run2_pb,073120
HG03619,101,77,run2_pb,073120
HG03621,102,77,run2_pb,073120
HG03624,103,77,run2_pb,073120
HG03625,104,77,run2_pb,073120
HG03629,97,78,run2_pb,073120
HG03631,98,78,run2_pb,073120
HG03633,105,78,run2_pb,073120
HG03634,106,78,run2_pb,073120
HG03636,101,78,run2_pb,073120
HG03639,102,78,run2_pb,073120
HG03640,103,78,run2_pb,073120
HG03649,104,78,run2_pb,073120
HG03650,97,79,run2_pb,073120
HG03652,98,79,run2_pb,073120
HG03653,105,79,run2_pb,073120
HG03656,106,79,run2_pb,073120
HG03660,101,79,run2_pb,073120
HG03663,102,79,run2_pb,073120
HG03667,103,79,run2_pb,073120
HG03668,104,79,run2_pb,073120
HG03699,97,80,run2_pb,073120
HG03700,98,80,run2_pb,073120
HG03702,105,80,run2_pb,073120
HG03703,106,80,run2_pb,073120
HG03705,101,80,run2_pb,073120
HG03706,102,80,run2_pb,073120
HG03708,103,80,run2_pb,073120
HG03709,104,80,run2_pb,073120
HG03761,97,81,run2_pb,073120
HG03762,98,81,run2_pb,073120
HG03765,105,81,run2_pb,073120
HG03767,106,81,run2_pb,073120
LCL,104,45,run2_pb,073120
NA08873,101,45,run2_pb,073120
NA17221,102,45,run2_pb,073120
NA17236,103,45,run2_pb,073120
NA18486,97,01,run2_pb,073120
NA18487,98,01,run2_pb,073120
NA18488,105,01,run2_pb,073120
NA18489,106,01,run2_pb,073120
NA18498,101,01,run2_pb,073120
NA18499,102,01,run2_pb,073120
NA18501,103,01,run2_pb,073120
NA18502,104,01,run2_pb,073120
NA18504,97,02,run2_pb,073120
NA18505,98,02,run2_pb,073120
NA18507,105,02,run2_pb,073120
NA18508,106,02,run2_pb,073120
NA18510,101,02,run2_pb,073120
NA18511,102,02,run2_pb,073120
NA18516,103,02,run2_pb,073120
NA18517,104,02,run2_pb,073120
NA18519,97,03,run2_pb,073120
NA18520,98,03,run2_pb,073120
NA18522,105,03,run2_pb,073120
NA18523,106,03,run2_pb,073120
NA18524,97,82,run2_pb,073120
NA18525,98,82,run2_pb,073120
NA18526,105,82,run2_pb,073120
NA18527,106,82,run2_pb,073120
NA18528,101,82,run2_pb,073120
NA18529,102,82,run2_pb,073120
NA18530,103,82,run2_pb,073120
NA18531,104,82,run2_pb,073120
NA18532,97,83,run2_pb,073120
NA18533,98,83,run2_pb,073120
NA18534,105,83,run2_pb,073120
NA18535,106,83,run2_pb,073120
NA18536,101,83,run2_pb,073120
NA18537,102,83,run2_pb,073120
NA18538,103,83,run2_pb,073120
NA18539,104,83,run2_pb,073120
NA18540,97,84,run2_pb,073120
NA18541,98,84,run2_pb,073120
NA18542,105,84,run2_pb,073120
NA18543,106,84,run2_pb,073120
NA18544,101,84,run2_pb,073120
NA18545,102,84,run2_pb,073120
NA18546,103,84,run2_pb,073120
NA18547,104,84,run2_pb,073120
NA18548,97,85,run2_pb,073120
NA18549,98,85,run2_pb,073120
NA18550,105,85,run2_pb,073120
NA18552,106,85,run2_pb,073120
NA18553,101,85,run2_pb,073120
NA18555,102,85,run2_pb,073120
NA18557,103,85,run2_pb,073120
NA18558,104,85,run2_pb,073120
NA18559,97,86,run2_pb,073120
NA18560,98,86,run2_pb,073120
NA18561,105,86,run2_pb,073120
NA18562,106,86,run2_pb,073120
NA18563,101,86,run2_pb,073120
NA18564,102,86,run2_pb,073120
NA18565,103,86,run2_pb,073120
NA18566,104,86,run2_pb,073120
NA18567,97,87,run2_pb,073120
NA18569,98,87,run2_pb,073120
NA18570,105,87,run2_pb,073120
NA18571,106,87,run2_pb,073120
NA18572,101,87,run2_pb,073120
NA18573,102,87,run2_pb,073120
NA18574,103,87,run2_pb,073120
NA18576,104,87,run2_pb,073120
NA18577,97,88,run2_pb,073120
NA18579,98,88,run2_pb,073120
NA18580,105,88,run2_pb,073120
NA18582,106,88,run2_pb,073120
NA18591,101,88,run2_pb,073120
NA18592,102,88,run2_pb,073120
NA18593,103,88,run2_pb,073120
NA18594,104,88,run2_pb,073120
NA18595,97,89,run2_pb,073120
NA18596,98,89,run2_pb,073120
NA18597,105,89,run2_pb,073120
NA18599,106,89,run2_pb,073120
NA18602,101,89,run2_pb,073120
NA18603,102,89,run2_pb,073120
NA18605,103,89,run2_pb,073120
NA18606,104,89,run2_pb,073120
NA18608,97,90,run2_pb,073120
NA18609,98,90,run2_pb,073120
NA18610,105,90,run2_pb,073120
NA18611,106,90,run2_pb,073120
NA18612,101,90,run2_pb,073120
NA18613,102,90,run2_pb,073120
NA18614,103,90,run2_pb,073120
NA18615,104,90,run2_pb,073120
NA18616,97,91,run2_pb,073120
NA18617,98,91,run2_pb,073120
NA18618,105,91,run2_pb,073120
NA18619,106,91,run2_pb,073120
NA18620,101,91,run2_pb,073120
NA18621,102,91,run2_pb,073120
NA18622,103,91,run2_pb,073120
NA18623,104,91,run2_pb,073120
NA18624,97,92,run2_pb,073120
NA18625,98,92,run2_pb,073120
NA18626,105,92,run2_pb,073120
NA18627,106,92,run2_pb,073120
NA18628,101,92,run2_pb,073120
NA18629,102,92,run2_pb,073120
NA18630,103,92,run2_pb,073120
NA18631,104,92,run2_pb,073120
NA18632,97,93,run2_pb,073120
NA18633,98,93,run2_pb,073120
NA18634,105,93,run2_pb,073120
NA18635,106,93,run2_pb,073120
NA18636,101,93,run2_pb,073120
NA18637,102,93,run2_pb,073120
NA18638,103,93,run2_pb,073120
NA18639,104,93,run2_pb,073120
NA18640,97,94,run2_pb,073120
NA18641,98,94,run2_pb,073120
NA18642,105,94,run2_pb,073120
NA18643,106,94,run2_pb,073120
NA18645,101,94,run2_pb,073120
NA18647,102,94,run2_pb,073120
NA18648,103,94,run2_pb,073120
NA18649,104,94,run2_pb,073120
NA18739,97,95,run2_pb,073120
NA18740,98,95,run2_pb,073120
NA18741,105,95,run2_pb,073120
NA18742,106,95,run2_pb,073120
NA18745,101,95,run2_pb,073120
NA18747,102,95,run2_pb,073120
NA18748,103,95,run2_pb,073120
NA18749,104,95,run2_pb,073120
NA18757,97,96,run2_pb,073120
NA18758,98,96,run2_pb,073120
NA18769,105,96,run2_pb,073120
NA18771,106,96,run2_pb,073120
NA18785,101,96,run2_pb,073120
NA18790,102,96,run2_pb,073120
NA18791,103,96,run2_pb,073120
NA18798,104,96,run2_pb,073120
NA18852,101,03,run2_pb,073120
NA18853,102,03,run2_pb,073120
NA18855,103,03,run2_pb,073120
NA18856,104,03,run2_pb,073120
NA18858,97,04,run2_pb,073120
NA18859,98,04,run2_pb,073120
NA18861,105,04,run2_pb,073120
NA18862,106,04,run2_pb,073120
NA18867,101,04,run2_pb,073120
NA18868,102,04,run2_pb,073120
NA18870,103,04,run2_pb,073120
NA18871,104,04,run2_pb,073120
NA18873,97,05,run2_pb,073120
NA18874,98,05,run2_pb,073120
NA18877,105,05,run2_pb,073120
NA18881,106,05,run2_pb,073120
NA18907,101,05,run2_pb,073120
NA18908,102,05,run2_pb,073120
NA18909,103,05,run2_pb,073120
NA18910,104,05,run2_pb,073120
NA18912,97,06,run2_pb,073120
NA18913,98,06,run2_pb,073120
NA18915,105,06,run2_pb,073120
NA18916,106,06,run2_pb,073120
NA18917,101,06,run2_pb,073120
NA18923,102,06,run2_pb,073120
NA18924,103,06,run2_pb,073120
NA18933,104,06,run2_pb,073120
NA18934,97,07,run2_pb,073120
NA19017,97,16,run2_pb,073120
NA19019,98,16,run2_pb,073120
NA19020,105,16,run2_pb,073120
NA19022,106,16,run2_pb,073120
NA19023,101,16,run2_pb,073120
NA19024,102,16,run2_pb,073120
NA19025,103,16,run2_pb,073120
NA19026,104,16,run2_pb,073120
NA19027,97,17,run2_pb,073120
NA19028,98,17,run2_pb,073120
NA19030,105,17,run2_pb,073120
NA19031,106,17,run2_pb,073120
NA19035,101,17,run2_pb,073120
NA19036,102,17,run2_pb,073120
NA19037,103,17,run2_pb,073120
NA19038,104,17,run2_pb,073120
NA19039,97,18,run2_pb,073120
NA19041,98,18,run2_pb,073120
NA19043,105,18,run2_pb,073120
NA19044,106,18,run2_pb,073120
NA19045,101,18,run2_pb,073120
NA19046,102,18,run2_pb,073120
NA19092,98,07,run2_pb,073120
NA19093,105,07,run2_pb,073120
NA19095,106,07,run2_pb,073120
NA19096,101,07,run2_pb,073120
NA19098,102,07,run2_pb,073120
NA19099,103,07,run2_pb,073120
NA19101,104,07,run2_pb,073120
NA19102,97,08,run2_pb,073120
NA19105,98,08,run2_pb,073120
NA19107,105,08,run2_pb,073120
NA19108,106,08,run2_pb,073120
NA19113,101,08,run2_pb,073120
NA19114,102,08,run2_pb,073120
NA19116,103,08,run2_pb,073120
NA19117,104,08,run2_pb,073120
NA19118,97,09,run2_pb,073120
NA19119,98,09,run2_pb,073120
NA19121,105,09,run2_pb,073120
NA19122,106,09,run2_pb,073120
NA19127,101,09,run2_pb,073120
NA19128,102,09,run2_pb,073120
NA19129,103,09,run2_pb,073120
NA19130,104,09,run2_pb,073120
NA19131,97,10,run2_pb,073120
NA19137,98,10,run2_pb,073120
NA19138,105,10,run2_pb,073120
NA19140,106,10,run2_pb,073120
NA19141,101,10,run2_pb,073120
NA19143,102,10,run2_pb,073120
NA19144,103,10,run2_pb,073120
NA19146,104,10,run2_pb,073120
NA19147,97,11,run2_pb,073120
NA19149,98,11,run2_pb,073120
NA19150,105,11,run2_pb,073120
NA19152,106,11,run2_pb,073120
NA19153,101,11,run2_pb,073120
NA19159,102,11,run2_pb,073120
NA19160,103,11,run2_pb,073120
NA19171,104,11,run2_pb,073120
NA19172,97,12,run2_pb,073120
NA19175,98,12,run2_pb,073120
NA19184,105,12,run2_pb,073120
NA19185,106,12,run2_pb,073120
NA19189,101,12,run2_pb,073120
NA19190,102,12,run2_pb,073120
NA19192,103,12,run2_pb,073120
NA19193,104,12,run2_pb,073120
NA19197,97,13,run2_pb,073120
NA19198,98,13,run2_pb,073120
NA19200,105,13,run2_pb,073120
NA19201,106,13,run2_pb,073120
NA19203,101,13,run2_pb,073120
NA19204,102,13,run2_pb,073120
NA19206,103,13,run2_pb,073120
NA19207,104,13,run2_pb,073120
NA19209,97,14,run2_pb,073120
NA19210,98,14,run2_pb,073120
NA19213,105,14,run2_pb,073120
NA19214,106,14,run2_pb,073120
NA19222,101,14,run2_pb,073120
NA19223,102,14,run2_pb,073120
NA19225,103,14,run2_pb,073120
NA19235,104,14,run2_pb,073120
NA19236,97,15,run2_pb,073120
NA19238,98,15,run2_pb,073120
NA19239,105,15,run2_pb,073120
NA19240,106,15,run2_pb,073120
NA19247,101,15,run2_pb,073120
NA19248,102,15,run2_pb,073120
NA19256,103,15,run2_pb,073120
NA19257,104,15,run2_pb,073120
NA19307,103,18,run2_pb,073120
NA19308,104,18,run2_pb,073120
NA19309,97,19,run2_pb,073120
NA19310,98,19,run2_pb,073120
NA19311,105,19,run2_pb,073120
NA19312,106,19,run2_pb,073120
NA19313,101,19,run2_pb,073120
NA19314,102,19,run2_pb,073120
NA19315,103,19,run2_pb,073120
NA19316,104,19,run2_pb,073120
NA19317,97,20,run2_pb,073120
NA19318,98,20,run2_pb,073120
NA19319,105,20,run2_pb,073120
NA19321,106,20,run2_pb,073120
NA19323,101,20,run2_pb,073120
NA19324,102,20,run2_pb,073120
NA19327,103,20,run2_pb,073120
NA19328,104,20,run2_pb,073120
NA19331,97,21,run2_pb,073120
NA19332,98,21,run2_pb,073120
NA19334,105,21,run2_pb,073120
NA19338,106,21,run2_pb,073120
NA19346,101,21,run2_pb,073120
NA19347,102,21,run2_pb,073120
NA19350,103,21,run2_pb,073120
NA19351,104,21,run2_pb,073120
NA19352,97,22,run2_pb,073120
NA19355,98,22,run2_pb,073120
NA19359,105,22,run2_pb,073120
NA19360,106,22,run2_pb,073120
NA19371,101,22,run2_pb,073120
NA19372,102,22,run2_pb,073120
NA19373,103,22,run2_pb,073120
NA19374,104,22,run2_pb,073120
NA19375,97,23,run2_pb,073120
NA19376,98,23,run2_pb,073120
NA19377,105,23,run2_pb,073120
NA19378,106,23,run2_pb,073120
NA19379,101,23,run2_pb,073120
NA19380,102,23,run2_pb,073120
NA19381,103,23,run2_pb,073120
NA19382,104,23,run2_pb,073120
NA19383,97,24,run2_pb,073120
NA19384,98,24,run2_pb,073120
NA19385,105,24,run2_pb,073120
NA19390,106,24,run2_pb,073120
NA19391,101,24,run2_pb,073120
NA19392,102,24,run2_pb,073120
NA19393,103,24,run2_pb,073120
NA19394,104,24,run2_pb,073120
NA19395,97,25,run2_pb,073120
NA19396,98,25,run2_pb,073120
NA19397,105,25,run2_pb,073120
NA19398,106,25,run2_pb,073120
NA19399,101,25,run2_pb,073120
NA19401,102,25,run2_pb,073120
NA19402,103,25,run2_pb,073120
NA19403,104,25,run2_pb,073120
NA19404,97,26,run2_pb,073120
NA19428,98,26,run2_pb,073120
NA19429,105,26,run2_pb,073120
NA19430,106,26,run2_pb,073120
NA19431,101,26,run2_pb,073120
NA19432,102,26,run2_pb,073120
NA19434,103,26,run2_pb,073120
NA19435,104,26,run2_pb,073120
NA19436,97,27,run2_pb,073120
NA19437,98,27,run2_pb,073120
NA19438,105,27,run2_pb,073120
NA19439,106,27,run2_pb,073120
NA19440,101,27,run2_pb,073120
NA19441,102,27,run2_pb,073120
NA19443,103,27,run2_pb,073120
NA19444,104,27,run2_pb,073120
NA19445,97,28,run2_pb,073120
NA19446,98,28,run2_pb,073120
NA19448,105,28,run2_pb,073120
NA19449,106,28,run2_pb,073120
NA19451,101,28,run2_pb,073120
NA19452,102,28,run2_pb,073120
NA19453,103,28,run2_pb,073120
NA19454,104,28,run2_pb,073120
NA19455,97,29,run2_pb,073120
NA19456,98,29,run2_pb,073120
NA19457,105,29,run2_pb,073120
NA19461,106,29,run2_pb,073120
NA19462,101,29,run2_pb,073120
NA19463,102,29,run2_pb,073120
NA19466,103,29,run2_pb,073120
NA19467,104,29,run2_pb,073120
NA19468,97,30,run2_pb,073120
NA19469,98,30,run2_pb,073120
NA19470,105,30,run2_pb,073120
NA19471,106,30,run2_pb,073120
NA19472,101,30,run2_pb,073120
NA19473,102,30,run2_pb,073120
NA19474,103,30,run2_pb,073120
NA19475,104,30,run2_pb,073120
NA20502,97,31,run2_pb,073120
NA20503,98,31,run2_pb,073120
NA20504,105,31,run2_pb,073120
NA20505,106,31,run2_pb,073120
NA20506,101,31,run2_pb,073120
NA20507,102,31,run2_pb,073120
NA20508,103,31,run2_pb,073120
NA20509,104,31,run2_pb,073120
NA20510,97,32,run2_pb,073120
NA20512,98,32,run2_pb,073120
NA20513,105,32,run2_pb,073120
NA20514,106,32,run2_pb,073120
NA20515,101,32,run2_pb,073120
NA20516,102,32,run2_pb,073120
NA20517,103,32,run2_pb,073120
NA20518,104,32,run2_pb,073120
NA20519,97,33,run2_pb,073120
NA20520,98,33,run2_pb,073120
NA20521,105,33,run2_pb,073120
NA20522,106,33,run2_pb,073120
NA20524,101,33,run2_pb,073120
NA20525,102,33,run2_pb,073120
NA20526,103,33,run2_pb,073120
NA20527,104,33,run2_pb,073120
NA20528,97,34,run2_pb,073120
NA20529,98,34,run2_pb,073120
NA20530,105,34,run2_pb,073120
NA20531,106,34,run2_pb,073120
NA20532,101,34,run2_pb,073120
NA20533,102,34,run2_pb,073120
NA20534,103,34,run2_pb,073120
NA20535,104,34,run2_pb,073120
NA20536,97,35,run2_pb,073120
NA20537,98,35,run2_pb,073120
NA20538,105,35,run2_pb,073120
NA20539,106,35,run2_pb,073120
NA20540,101,35,run2_pb,073120
